Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.6,,
PEAK,45.0,-5.2,0.2,4.75
PEAK,75.0,2.0,1.4,1.01
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,4.0,1.4,1.01
PEAK,2400.0,-2.3,3.5,0.41
PEAK,3800.0,3.0,1.0,1.39
PEAK,4200.0,-1.3,4.0,0.36
PEAK,6400.0,-6.2,4.0,0.36
PEAK,8400.0,-1.4,4.0,0.36
HIGH_SHELF,10000.0,-4.0,0.71,
