Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.3,,
PEAK,200.0,-8.9,0.4,3.02
PEAK,550.0,7.6,1.0,1.39
PEAK,1000.0,-0.8,2.5,0.57
PEAK,1230.0,-4.5,1.5,0.94
PEAK,1650.0,-2.0,1.0,1.39
PEAK,2950.0,7.5,1.0,1.39
PEAK,5200.0,-2.9,6.0,0.24
