Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.3,,
PEAK,170.0,-5.0,0.5,2.54
PEAK,800.0,0.5,1.4,1.01
PEAK,1500.0,-2.3,1.2,1.17
PEAK,3700.0,7.4,0.7,1.92
PEAK,6100.0,0.0,5.0,0.29
PEAK,7000.0,-8.0,2.0,0.71
HIGH_SHELF,11000.0,-1.0,0.71,
