Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.9,,
PEAK,70.0,-8.5,0.55,2.35
LOW_SHELF,105.0,5.5,0.71,
PEAK,228.0,3.9,1.0,1.39
PEAK,1000.0,-0.7,2.0,0.71
PEAK,2450.0,-2.0,3.0,0.48
HIGH_SHELF,2500.0,5.0,0.71,
PEAK,3000.0,-1.3,3.0,0.48
PEAK,5800.0,-13.0,5.0,0.29
PEAK,7150.0,-5.0,2.5,0.57
HIGH_SHELF,10000.0,-10.0,0.71,
