Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.3,,
LOW_SHELF,60.0,2.0,0.7,0.28
PEAK,150.0,0.7,2.0,0.71
PEAK,270.0,-3.0,1.5,0.94
PEAK,550.0,2.5,1.5,0.94
PEAK,760.0,-4.0,1.3,1.08
PEAK,1400.0,-1.2,2.0,0.71
PEAK,4200.0,7.5,1.4,1.01
PEAK,6200.0,-2.4,7.0,0.21
PEAK,7800.0,-3.8,6.0,0.24
