Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.3,,
PEAK,20.0,1.0,1.0,1.39
PEAK,160.0,-3.2,0.9,1.53
PEAK,1800.0,-2.2,1.3,1.08
PEAK,2800.0,5.0,0.7,1.92
PEAK,3250.0,-3.3,3.0,0.48
PEAK,4500.0,1.0,3.0,0.48
PEAK,8000.0,-3.0,3.0,0.48
