Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
LOW_SHELF,70.0,5.0,0.7,0.3
PEAK,290.0,-5.3,0.5,2.54
PEAK,1300.0,-1.4,2.0,0.71
PEAK,2350.0,1.4,3.0,0.48
PEAK,3280.0,-6.2,2.7,0.53
PEAK,4700.0,6.6,0.5,2.54
PEAK,7075.0,-6.5,4.0,0.36
PEAK,9800.0,-7.0,5.0,0.29
