Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.4,,
LOW_SHELF,200.0,4.3,0.71,
PEAK,1350.0,-2.2,2.0,0.71
PEAK,2700.0,-2.5,1.6,0.89
PEAK,4200.0,-2.5,2.0,0.71
PEAK,6200.0,5.0,1.4,1.01
PEAK,9000.0,-2.3,2.0,0.71
HIGH_SHELF,12000.0,2.0,0.71,
