Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,60.0,-5.0,0.5,2.54
LOW_SHELF,105.0,5.5,0.71,
PEAK,220.0,-4.6,0.6,2.19
PEAK,1000.0,2.9,1.4,1.01
PEAK,1150.0,-2.2,1.3,1.08
PEAK,2250.0,5.5,0.7,1.92
PEAK,3000.0,-4.3,3.0,0.48
PEAK,5400.0,-3.2,2.5,0.57
PEAK,7400.0,-3.4,4.0,0.36
PEAK,8500.0,-5.0,4.0,0.36
