Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.5,,
LOW_SHELF,33.0,-4.3,0.71,
PEAK,75.0,-6.7,0.5,2.54
LOW_SHELF,110.0,10.0,0.71,
PEAK,1500.0,-2.3,1.6,0.89
HIGH_SHELF,1800.0,8.0,0.71,
PEAK,4250.0,-3.6,5.0,0.29
PEAK,6300.0,-2.5,5.0,0.29
HIGH_SHELF,10000.0,-8.0,0.71,
