Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.2,,
LOW_SHELF,109.0,8.0,0.71,
PEAK,145.0,1.9,1.1,1.27
PEAK,820.0,0.5,3.0,0.48
PEAK,1310.0,-1.2,2.5,0.57
HIGH_SHELF,3000.0,10.0,0.71,
PEAK,3400.0,-2.0,3.0,0.48
PEAK,5500.0,2.2,1.4,1.01
PEAK,7800.0,-8.0,4.0,0.36
PEAK,9200.0,-3.4,3.0,0.48
