Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.8,,
PEAK,170.0,-3.3,0.7,1.92
PEAK,400.0,1.0,1.0,1.39
PEAK,950.0,-1.6,1.5,0.94
PEAK,1190.0,3.8,2.0,0.71
HIGH_SHELF,2000.0,2.5,0.71,
PEAK,2100.0,-1.3,1.6,0.89
PEAK,4830.0,-4.5,5.0,0.29
PEAK,8000.0,2.0,1.4,1.01
PEAK,8500.0,-4.0,3.0,0.48
