Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.1,,
LOW_SHELF,67.0,6.0,0.7,0.31
PEAK,210.0,-1.7,1.2,1.17
PEAK,680.0,2.8,0.7,1.92
PEAK,1500.0,-1.0,1.2,1.17
PEAK,2650.0,10.7,2.1,0.68
PEAK,5000.0,-4.5,5.0,0.29
PEAK,6800.0,8.5,2.0,0.71
PEAK,7440.0,-1.4,8.0,0.18
PEAK,9500.0,-5.0,6.0,0.24
PEAK,10500.0,-6.5,6.0,0.24
