Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.4,,
LOW_SHELF,57.0,2.1,0.71,
PEAK,200.0,-4.9,0.45,2.76
PEAK,800.0,3.0,1.0,1.39
PEAK,1750.0,-6.3,0.7,1.92
PEAK,3270.0,-2.2,6.0,0.24
PEAK,4000.0,11.0,0.7,1.92
PEAK,5420.0,-13.7,3.0,0.48
PEAK,6000.0,4.0,1.0,1.39
PEAK,9400.0,-4.5,6.0,0.24
PEAK,11350.0,-7.0,4.0,0.36
