Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
LOW_SHELF,130.0,3.0,0.71,
PEAK,300.0,-0.8,0.8,1.7
PEAK,850.0,0.9,1.2,1.17
PEAK,1350.0,-2.0,3.0,0.48
PEAK,2020.0,-6.2,1.3,1.08
PEAK,3550.0,4.8,1.0,1.39
PEAK,5250.0,-5.6,3.0,0.48
