Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,120.0,-5.5,0.65,2.04
PEAK,360.0,4.8,1.2,1.17
PEAK,650.0,-0.7,1.4,1.01
PEAK,2700.0,-1.1,1.6,0.89
PEAK,4600.0,-1.5,6.0,0.24
PEAK,4650.0,3.0,1.2,1.17
PEAK,6650.0,-3.5,4.5,0.32
PEAK,8200.0,-2.6,5.0,0.29
HIGH_SHELF,10000.0,3.0,0.71,
