Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
LOW_SHELF,105.0,5.0,0.71,
PEAK,210.0,-2.5,0.9,1.53
PEAK,1100.0,-1.0,1.4,1.01
PEAK,2100.0,-0.8,5.0,0.29
PEAK,3050.0,-1.8,5.0,0.29
PEAK,4000.0,3.2,2.0,0.71
PEAK,4620.0,-3.0,6.0,0.24
PEAK,5850.0,-3.5,4.0,0.36
PEAK,8700.0,-3.5,7.0,0.21
PEAK,10000.0,4.0,1.0,1.39
