Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
LOW_SHELF,63.0,5.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,710.0,2.4,1.4,1.01
PEAK,2230.0,-4.8,1.4,1.01
PEAK,2650.0,-1.6,3.0,0.48
PEAK,4020.0,-1.7,10.0,0.14
PEAK,5200.0,3.0,2.0,0.71
PEAK,6000.0,-1.3,6.0,0.24
PEAK,8400.0,-4.0,7.0,0.21
