Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.0,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,110.0,-8.5,0.3,3.7
PEAK,500.0,0.8,1.4,1.01
PEAK,850.0,-1.0,1.4,1.01
PEAK,1900.0,-1.0,3.5,0.41
PEAK,3200.0,6.5,0.9,1.53
PEAK,5800.0,-5.4,3.0,0.48
HIGH_SHELF,12500.0,-2.0,0.71,
