Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,65.0,-8.6,0.25,4.17
LOW_SHELF,100.0,10.0,0.6,1.42
LOW_SHELF,500.0,-4.7,0.71,
PEAK,900.0,1.0,2.0,0.71
PEAK,2750.0,-0.5,2.0,0.71
PEAK,4800.0,-2.2,4.0,0.36
HIGH_SHELF,7000.0,3.0,0.71,
