Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.4,,
PEAK,800.0,-13.0,0.22,4.5
PEAK,1100.0,-1.1,1.0,1.39
PEAK,2700.0,7.0,1.0,1.39
PEAK,3580.0,-9.7,3.5,0.41
PEAK,6500.0,5.0,2.0,0.71
PEAK,14000.0,-6.0,2.0,0.71
