Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.1,,
PEAK,190.0,-7.5,0.85,1.61
PEAK,500.0,-1.0,1.7,0.84
PEAK,2075.0,-12.0,2.4,0.6
HIGH_SHELF,2000.0,5.0,0.7,0.3
HIGH_SHELF,4500.0,-9.0,0.7,0.35
PEAK,4700.0,-3.7,6.0,0.24
PEAK,6300.0,-3.2,4.0,0.36
PEAK,8650.0,-3.5,6.0,0.24
