Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.6,,
LOW_SHELF,70.0,7.0,0.7,0.32
PEAK,230.0,-2.0,0.75,1.8
HIGH_SHELF,2100.0,10.0,0.7,0.36
PEAK,1550.0,-2.8,1.5,0.94
PEAK,4500.0,-4.7,2.0,0.71
LOW_PASS,11000.0,0.0,0.7,1.92
