Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.3,,
PEAK,180.0,-6.3,0.45,2.76
PEAK,800.0,0.7,2.0,0.71
PEAK,1800.0,-4.0,1.1,1.27
HIGH_SHELF,2200.0,10.0,0.7,0.36
PEAK,3300.0,4.0,1.1,1.27
PEAK,7000.0,-7.8,3.3,0.44
LOW_PASS,8000.0,0.0,0.7,1.92
PEAK,8300.0,2.0,4.0,0.36
PEAK,10000.0,-9.0,4.0,0.36
PEAK,10000.0,-5.0,1.0,1.39
