Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-3.3,0.4,3.02
PEAK,780.0,1.5,0.5,2.54
PEAK,1250.0,-0.8,1.4,1.01
PEAK,2900.0,-1.1,2.0,0.71
PEAK,4300.0,3.0,1.4,1.01
PEAK,5400.0,-1.8,4.0,0.36
PEAK,7300.0,-5.8,4.0,0.36
PEAK,8100.0,-4.3,4.0,0.36
HIGH_SHELF,11000.0,-6.0,0.71,
