Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-0.6,,
PEAK,600.0,-8.0,1.2,1.17
PEAK,120.0,-3.6,0.7,1.92
PEAK,310.0,1.8,2.5,0.57
PEAK,1400.0,-1.5,2.0,0.71
PEAK,870.0,1.0,4.0,0.36
PEAK,2450.0,1.5,2.2,0.65
PEAK,3600.0,-2.8,2.8,0.51
PEAK,5000.0,1.5,2.0,0.71
PEAK,6400.0,-3.6,5.0,0.29
