Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
PEAK,54.0,-4.8,1.0,1.39
LOW_SHELF,105.0,5.5,0.71,
PEAK,120.0,-1.8,1.4,1.01
PEAK,230.0,3.0,1.4,1.01
PEAK,290.0,-2.1,2.0,0.71
PEAK,3000.0,-3.5,3.0,0.48
PEAK,4550.0,-5.0,4.0,0.36
PEAK,6670.0,-5.4,2.5,0.57
PEAK,9300.0,-1.0,6.0,0.24
PEAK,11200.0,-3.0,7.0,0.21
