Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.9,,
PEAK,87.0,-5.6,1.3,1.08
PEAK,250.0,-1.3,1.1,1.27
HIGH_SHELF,1000.0,2.0,0.71,
PEAK,1700.0,2.7,1.2,1.17
PEAK,1800.0,-2.0,2.0,0.71
PEAK,3600.0,-1.0,3.0,0.48
PEAK,7550.0,-5.2,7.0,0.21
PEAK,8000.0,2.0,1.4,1.01
PEAK,9500.0,-4.0,7.0,0.21
HIGH_SHELF,10000.0,-2.0,0.71,
