Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,129.0,-7.9,0.9,1.53
PEAK,515.0,3.9,0.8,1.7
PEAK,1900.0,-2.5,1.4,1.01
PEAK,3000.0,-5.0,3.5,0.41
PEAK,4000.0,2.0,1.4,1.01
PEAK,4650.0,-5.6,3.5,0.41
PEAK,5800.0,-4.3,3.0,0.48
PEAK,8000.0,-2.2,6.0,0.24
HIGH_SHELF,10000.0,-3.0,0.71,
