Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
PEAK,24.0,-9.0,0.3,3.7
PEAK,64.0,2.0,2.0,0.71
PEAK,150.0,-1.0,1.0,1.39
PEAK,730.0,1.8,0.8,1.7
PEAK,1300.0,-1.5,0.9,1.53
HIGH_SHELF,1400.0,6.0,0.71,
PEAK,3400.0,-1.3,6.0,0.24
PEAK,5750.0,-5.4,3.5,0.41
PEAK,7400.0,-5.1,6.0,0.24
HIGH_SHELF,10000.0,4.0,0.71,
