Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.7,,
PEAK,250.0,-3.0,0.6,2.19
PEAK,830.0,0.9,2.0,0.71
PEAK,1550.0,-4.1,1.0,1.39
PEAK,2900.0,0.9,2.3,0.62
PEAK,4000.0,9.2,0.8,1.7
PEAK,5200.0,1.3,1.8,0.79
PEAK,7000.0,-7.6,3.0,0.48
HIGH_SHELF,10000.0,-4.0,0.7,0.29
PEAK,10100.0,-7.3,3.0,0.48
