Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.3,,
PEAK,20.0,-2.0,0.8,1.7
PEAK,55.0,-4.2,0.6,2.19
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-4.9,0.6,2.19
PEAK,800.0,1.1,1.5,0.94
PEAK,2050.0,1.3,3.0,0.48
PEAK,7400.0,-5.6,4.0,0.36
PEAK,8200.0,-3.7,5.0,0.29
HIGH_SHELF,11000.0,-5.0,0.71,
