Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
PEAK,31.5,4.9,1.41,1.0
PEAK,63.0,2.0,1.41,1.0
PEAK,125.0,-0.9,1.41,1.0
PEAK,250.0,-3.2,1.41,1.0
PEAK,500.0,-1.1,1.41,1.0
PEAK,1000.0,-0.1,1.41,1.0
PEAK,2000.0,0.0,1.41,1.0
PEAK,4000.0,4.0,1.41,1.0
PEAK,8000.0,-10.0,1.41,1.0
PEAK,16000.0,-7.0,1.41,1.0
