Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.7,,
LOW_SHELF,105.0,6.5,0.71,
PEAK,460.0,0.7,2.0,0.71
PEAK,940.0,-2.3,1.3,1.08
PEAK,1435.0,-1.0,4.0,0.36
HIGH_SHELF,1700.0,8.0,0.71,
PEAK,2670.0,-1.1,4.0,0.36
PEAK,3100.0,-1.0,4.0,0.36
PEAK,5650.0,-5.2,3.7,0.39
HIGH_SHELF,10000.0,-8.0,0.71,
