Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
LOW_SHELF,225.0,-9.5,0.71,
PEAK,580.0,-1.5,2.5,0.57
PEAK,1400.0,-3.0,3.0,0.48
PEAK,2300.0,6.0,1.2,1.17
PEAK,3930.0,-2.4,4.0,0.36
PEAK,5150.0,-6.0,3.1,0.46
PEAK,7400.0,3.0,2.0,0.71
PEAK,8000.0,-5.0,4.0,0.36
PEAK,11400.0,-3.0,6.0,0.24
