Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-14.5,,
LOW_SHELF,45.0,9.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,210.0,-1.3,1.5,0.94
PEAK,500.0,1.0,0.71,1.89
PEAK,1240.0,-2.0,1.6,0.89
PEAK,3200.0,-4.4,1.8,0.79
PEAK,4850.0,-5.7,3.5,0.41
PEAK,8400.0,6.0,1.2,1.17
PEAK,10400.0,-2.0,5.0,0.29
HIGH_SHELF,12500.0,-4.0,0.71,
