Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
LOW_SHELF,37.0,5.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,640.0,2.2,1.2,1.17
PEAK,890.0,-1.8,2.5,0.57
HIGH_SHELF,1500.0,5.0,0.71,
PEAK,3100.0,-2.5,2.5,0.57
PEAK,5250.0,-4.1,6.0,0.24
PEAK,8000.0,-4.0,5.0,0.29
HIGH_SHELF,10000.0,-5.0,0.71,
PEAK,8100.0,1.6,1.4,1.01
