Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.7,,
PEAK,175.0,-5.9,0.45,2.76
PEAK,900.0,1.8,1.0,1.39
LOW_SHELF,35.0,3.7,0.71,
PEAK,1370.0,-0.8,2.0,0.71
PEAK,5000.0,5.6,1.0,1.39
