Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.3,,
PEAK,55.0,-6.5,0.4,3.02
LOW_SHELF,105.0,5.5,0.71,
PEAK,205.0,-2.0,1.5,0.94
PEAK,460.0,2.1,1.2,1.17
PEAK,1350.0,-1.0,2.0,0.71
PEAK,3000.0,-3.8,4.0,0.36
PEAK,5000.0,-3.0,5.0,0.29
PEAK,5700.0,5.0,1.0,1.39
PEAK,8157.0,-4.5,6.0,0.24
HIGH_SHELF,12000.0,-4.0,0.71,
