Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.0,,
LOW_SHELF,21.0,6.0,0.71,
PEAK,140.0,-2.8,0.4,3.02
PEAK,900.0,2.4,0.5,2.54
PEAK,1350.0,-3.7,1.5,0.94
HIGH_SHELF,1650.0,9.0,0.71,
PEAK,2450.0,2.0,2.0,0.71
PEAK,3450.0,-3.8,2.2,0.65
PEAK,5500.0,-7.8,3.0,0.48
