Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.7,,
PEAK,12.0,-3.0,0.8,1.7
PEAK,65.0,-12.8,0.27,3.97
LOW_SHELF,115.0,10.0,0.71,
PEAK,800.0,1.5,1.0,1.39
PEAK,2750.0,-4.5,3.0,0.48
PEAK,4200.0,2.9,1.4,1.01
PEAK,6000.0,-8.9,4.0,0.36
HIGH_SHELF,10000.0,-3.0,0.71,
