Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.5,,
LOW_SHELF,110.0,10.0,0.71,
LOW_SHELF,130.0,-13.2,0.71,
PEAK,250.0,-5.7,0.6,2.19
PEAK,730.0,1.5,0.8,1.7
PEAK,2200.0,1.2,2.5,0.57
PEAK,3100.0,-2.2,1.4,1.01
HIGH_SHELF,4000.0,2.5,0.71,
PEAK,5100.0,-5.5,3.0,0.48
