Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.0,,
LOW_SHELF,80.0,-6.0,0.71,
HIGH_SHELF,2500.0,2.0,0.71,
PEAK,2920.0,-4.2,2.3,0.62
PEAK,5250.0,-3.4,5.0,0.29
PEAK,130.0,1.5,0.9,1.53
PEAK,810.0,0.7,2.0,0.71
PEAK,1400.0,-1.0,3.0,0.48
