Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.1,,
LOW_SHELF,100.0,10.5,1.0,
PEAK,100.0,-7.0,0.4,3.02
PEAK,3500.0,4.5,0.7,1.92
PEAK,2000.0,-3.5,1.4,1.01
PEAK,2800.0,-1.3,3.0,0.48
