Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.8,,
LOW_SHELF,110.0,6.0,0.7,0.31
PEAK,27.0,1.6,1.3,1.08
PEAK,1500.0,-1.0,3.0,0.48
HIGH_SHELF,1600.0,6.0,0.7,0.31
PEAK,2600.0,-2.0,6.0,0.24
PEAK,3000.0,-2.0,6.0,0.24
PEAK,4300.0,2.5,3.0,0.48
PEAK,5800.0,-4.2,5.0,0.29
HIGH_SHELF,10000.0,-5.0,0.7,0.3
