Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.7,,
LOW_SHELF,105.0,5.5,0.71,
LOW_SHELF,250.0,-1.3,0.71,
HIGH_SHELF,1000.0,6.0,0.71,
PEAK,1100.0,-3.5,2.0,0.71
PEAK,1900.0,3.0,1.3,1.08
PEAK,2950.0,-4.1,2.8,0.51
PEAK,5400.0,-8.9,4.0,0.36
PEAK,8200.0,5.0,1.0,1.39
PEAK,8300.0,-5.0,5.0,0.29
HIGH_SHELF,11000.0,-5.0,0.71,
