Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.4,,
LOW_SHELF,23.0,4.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,550.0,1.3,1.3,1.08
PEAK,1200.0,-5.8,1.3,1.08
HIGH_SHELF,1500.0,9.0,0.71,
PEAK,3300.0,-8.0,1.4,1.01
PEAK,4000.0,-1.7,5.0,0.29
PEAK,8100.0,-2.0,6.0,0.24
HIGH_SHELF,10000.0,-13.0,0.71,
PEAK,14000.0,-7.0,4.0,0.36
