Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,1.89
PEAK,80.0,-2.9,0.7,1.92
PEAK,1600.0,3.0,1.8,0.79
PEAK,2000.0,-10.9,2.0,0.71
PEAK,3500.0,3.0,2.0,0.71
PEAK,4500.0,-4.0,2.0,0.71
PEAK,8000.0,-1.5,6.0,0.24
PEAK,9100.0,-3.6,5.0,0.29
HIGH_SHELF,11000.0,-1.0,0.71,1.89
