Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.5,,
PEAK,175.0,-8.4,0.25,4.17
PEAK,370.0,0.9,1.7,0.84
PEAK,700.0,3.3,1.0,1.39
PEAK,4650.0,-4.0,3.5,0.41
HIGH_SHELF,6000.0,-7.0,0.7,0.32
PEAK,10100.0,-4.0,6.0,0.24
