Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,63.0,-2.0,1.4,1.01
LOW_SHELF,105.0,5.5,0.71,
PEAK,480.0,2.7,1.0,1.39
PEAK,1000.0,-1.7,2.5,0.57
PEAK,2400.0,-2.9,2.2,0.65
PEAK,4800.0,-6.9,5.0,0.29
PEAK,5700.0,-2.4,4.0,0.36
HIGH_SHELF,7900.0,-4.0,0.71,
