Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.9,,
PEAK,70.0,-4.3,0.9,1.53
LOW_SHELF,105.0,5.0,0.71,
PEAK,260.0,-1.3,5.0,0.29
PEAK,1640.0,-4.5,4.0,0.36
PEAK,2250.0,3.1,1.0,1.39
PEAK,2600.0,-1.3,6.0,0.24
PEAK,3500.0,-1.0,6.0,0.24
PEAK,5150.0,-7.0,3.0,0.48
PEAK,5500.0,2.2,0.71,1.89
PEAK,8000.0,-2.0,6.0,0.24
