Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
PEAK,1250.0,-3.3,2.0,0.71
PEAK,2200.0,-2.5,2.0,0.71
PEAK,4000.0,6.0,0.9,1.53
PEAK,5300.0,-1.0,6.0,0.24
PEAK,7500.0,-5.0,3.0,0.48
