Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,150.0,-6.1,0.35,3.33
PEAK,1150.0,-1.2,2.0,0.71
PEAK,1740.0,1.5,2.0,0.71
PEAK,3300.0,-3.6,3.5,0.41
PEAK,4400.0,-2.1,6.0,0.24
PEAK,5650.0,-4.8,3.5,0.41
PEAK,8350.0,-4.8,6.0,0.24
PEAK,9000.0,2.0,1.4,1.01
HIGH_SHELF,12000.0,-2.0,0.71,
