Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.5,,
PEAK,45.0,-5.5,0.5,2.54
LOW_SHELF,105.0,5.5,0.71,
PEAK,280.0,-5.1,0.4,3.02
PEAK,1200.0,0.9,0.6,2.19
PEAK,2550.0,-3.5,3.3,0.44
PEAK,3150.0,4.5,1.4,1.01
PEAK,4000.0,-1.0,7.0,0.21
PEAK,4500.0,-5.2,3.0,0.48
PEAK,8900.0,-3.5,7.0,0.21
