Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.6,,
PEAK,30.0,2.0,1.0,1.39
PEAK,310.0,-3.2,1.0,1.39
PEAK,900.0,0.8,2.0,0.71
PEAK,1600.0,-5.8,1.0,1.39
PEAK,4500.0,10.8,0.5,2.54
PEAK,7450.0,-7.2,2.0,0.71
PEAK,10800.0,-7.5,2.0,0.71
