Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,90.0,-3.6,0.9,1.53
LOW_SHELF,105.0,5.5,0.71,
PEAK,220.0,-4.4,0.9,1.53
PEAK,1450.0,4.5,1.3,1.08
PEAK,2100.0,-0.7,4.0,0.36
PEAK,2850.0,-1.1,4.0,0.36
PEAK,3600.0,3.4,1.3,1.08
PEAK,7400.0,-1.0,4.0,0.36
HIGH_SHELF,10000.0,0.5,0.71,
