Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.5,,
PEAK,23.0,-8.5,0.2,4.75
PEAK,68.0,2.1,1.6,0.89
LOW_SHELF,105.0,5.5,0.71,
PEAK,1080.0,-1.2,2.0,0.71
PEAK,2750.0,-1.5,3.0,0.48
PEAK,3350.0,-1.5,6.0,0.24
PEAK,4000.0,3.0,1.4,1.01
PEAK,5500.0,-2.2,2.5,0.57
PEAK,7300.0,-2.0,5.0,0.29
HIGH_SHELF,10000.0,2.5,0.71,
