Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
PEAK,90.0,-3.0,0.6,2.19
LOW_SHELF,105.0,5.5,0.71,
PEAK,260.0,-1.0,5.0,0.29
PEAK,560.0,-1.2,4.0,0.36
PEAK,740.0,7.7,1.0,1.39
PEAK,1180.0,-8.4,0.8,1.7
PEAK,1850.0,1.7,3.0,0.48
PEAK,3800.0,-8.8,3.0,0.48
PEAK,5300.0,-2.8,5.5,0.26
HIGH_SHELF,10000.0,-5.0,0.71,
