Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.9,,
PEAK,190.0,-3.7,0.5,2.54
PEAK,700.0,1.1,0.6,2.19
PEAK,1650.0,-5.0,1.2,1.17
PEAK,3900.0,12.0,0.6,2.19
PEAK,7200.0,-5.0,3.0,0.48
PEAK,10200.0,-5.7,2.5,0.57
PEAK,14300.0,-3.7,2.0,0.71
