Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.3,,
LOW_SHELF,80.0,2.5,0.7,0.28
PEAK,1200.0,-7.0,1.7,0.84
HIGH_SHELF,2000.0,3.0,0.7,0.28
PEAK,2000.0,-1.5,4.0,0.36
PEAK,3000.0,2.5,1.0,1.39
PEAK,3020.0,-2.0,4.0,0.36
PEAK,5700.0,-7.5,3.5,0.41
PEAK,8500.0,-6.7,6.0,0.24
HIGH_SHELF,13000.0,-4.0,0.7,0.29
