Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
PEAK,27.0,3.2,1.0,1.39
PEAK,200.0,-5.5,0.6,2.19
PEAK,1670.0,-4.9,1.2,1.17
PEAK,4250.0,12.2,0.5,2.54
PEAK,7400.0,-7.1,2.2,0.65
PEAK,10900.0,-8.7,2.3,0.62
