Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.5,,
LOW_SHELF,40.0,3.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,520.0,1.9,1.4,1.01
PEAK,1100.0,-3.9,1.0,1.39
HIGH_SHELF,1400.0,7.0,0.71,
PEAK,2500.0,-1.0,2.5,0.57
PEAK,5300.0,-8.0,3.3,0.44
PEAK,8000.0,3.0,1.4,1.01
HIGH_SHELF,10000.0,-10.0,0.71,
