Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.7,,
LOW_SHELF,25.0,2.8,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,240.0,-1.0,1.4,1.01
PEAK,750.0,-1.6,2.0,0.71
PEAK,1100.0,-1.9,2.5,0.57
HIGH_SHELF,1350.0,7.0,0.71,
PEAK,2380.0,-1.0,3.0,0.48
PEAK,3800.0,4.0,1.4,1.01
PEAK,5450.0,-8.0,3.3,0.44
HIGH_SHELF,11000.0,-12.0,0.71,
