Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.7,,
PEAK,200.0,1.0,1.0,1.39
PEAK,910.0,-0.9,3.5,0.41
PEAK,920.0,-2.5,0.3,3.7
PEAK,1400.0,-1.5,4.0,0.36
PEAK,2650.0,-2.9,2.5,0.57
PEAK,3650.0,4.0,1.2,1.17
PEAK,4550.0,-1.9,4.0,0.36
PEAK,6900.0,-1.0,6.0,0.24
PEAK,9000.0,-5.0,5.0,0.29
HIGH_SHELF,12000.0,-3.0,0.71,
